"Code","Name","Region_code","Region_name","Date","Period","adult_beds_open","adult_beds_occupied","adult_beds_available","Percentage_adult_beds_available","Percentage_adult_cc_beds_occupied","last_thursday","Emergency_catchment_pop_2018","cc_beds_per_100000","occupancy_above_85"
"RJ6","Croydon Health Services NHS Trust","Y56","London Commissioning Region",2015-11-01,"November-2015",14,9,5,0.357142857142857,0.642857142857143,2015-11-26,282594,4.95410376724205,"below 85%"
"RJ7","St George's University Hospitals NHS Foundation Trust","Y56","London Commissioning Region",2015-11-01,"November-2015",53,43,10,0.188679245283019,0.811320754716981,2015-11-26,617081,8.58882383349998,"below 85%"
"RJC","South Warwickshire NHS Foundation Trust","Y60","Midlands Commissioning Region",2015-11-01,"November-2015",7,7,0,0,1,2015-11-26,236451,2.96044423580361,">= 85%"
"RJE","University Hospitals of North Midlands NHS Trust","Y60","Midlands Commissioning Region",2015-11-01,"November-2015",76,69,7,0.0921052631578947,0.907894736842105,2015-11-26,689290,11.025838181317,">= 85%"
"RJF","Burton Hospitals NHS Foundation Trust","Y55","Midlands and East of England Commissioning Region",2015-11-01,"November-2015",10,6,4,0.4,0.6,2015-11-26,NA,NA,"below 85%"
"RJL","Northern Lincolnshire and Goole NHS Foundation Trust","Y63","North East and Yorkshire Commissioning Region",2015-11-01,"November-2015",21,19,2,0.0952380952380952,0.904761904761905,2015-11-26,371278,5.65613906560583,">= 85%"
"RJN","East Cheshire NHS Trust","Y62","North West Commissioning Region",2015-11-01,"November-2015",6,5,1,0.166666666666667,0.833333333333333,2015-11-26,140205,4.27944795121429,"below 85%"
"RJR","Countess of Chester Hospital NHS Foundation Trust","Y62","North West Commissioning Region",2015-11-01,"November-2015",15,11,4,0.266666666666667,0.733333333333333,2015-11-26,198860,7.54299507190989,"below 85%"
"RJZ","King's College Hospital NHS Foundation Trust","Y56","London Commissioning Region",2015-11-01,"November-2015",96,93,3,0.03125,0.96875,2015-11-26,662737,14.4853840965572,">= 85%"
"RK5","Sherwood Forest Hospitals NHS Foundation Trust","Y60","Midlands Commissioning Region",2015-11-01,"November-2015",11,9,2,0.181818181818182,0.818181818181818,2015-11-26,329250,3.34092634776006,"below 85%"
"RK9","University Hospitals Plymouth NHS Trust","Y58","South West Commissioning Region",2015-11-01,"November-2015",42,29,13,0.30952380952381,0.69047619047619,2015-11-26,478269,8.78166889344699,"below 85%"
"RKB","University Hospitals Coventry and Warwickshire NHS Trust","Y60","Midlands Commissioning Region",2015-11-01,"November-2015",39,37,2,0.0512820512820513,0.948717948717949,2015-11-26,594552,6.55956081217454,">= 85%"
"RKE","Whittington Health NHS Trust","Y56","London Commissioning Region",2015-11-01,"November-2015",15,11,4,0.266666666666667,0.733333333333333,2015-11-26,217447,6.89823267278923,"below 85%"
"RL1","The Robert Jones and Agnes Hunt Orthopaedic Hospital NHS Foundation Trust","Y60","Midlands Commissioning Region",2015-11-01,"November-2015",5,4,1,0.2,0.8,2015-11-26,2282,219.106047326906,"below 85%"
"RL4","The Royal Wolverhampton NHS Trust","Y60","Midlands Commissioning Region",2015-11-01,"November-2015",28,27,1,0.0357142857142857,0.964285714285714,2015-11-26,405228,6.90969034716258,">= 85%"
"RLN","City Hospitals Sunderland NHS Foundation Trust","Y54","North of England Commissioning Region",2015-11-01,"November-2015",18,12,6,0.333333333333333,0.666666666666667,2015-11-26,305331,5.89524155752282,"below 85%"
"RLQ","Wye Valley NHS Trust","Y60","Midlands Commissioning Region",2015-11-01,"November-2015",12,10,2,0.166666666666667,0.833333333333333,2015-11-26,184991,6.48680206064079,"below 85%"
"RLT","George Eliot Hospital NHS Trust","Y60","Midlands Commissioning Region",2015-11-01,"November-2015",8,7,1,0.125,0.875,2015-11-26,134180,5.96214040840662,">= 85%"
"RM1","Norfolk and Norwich University Hospitals NHS Foundation Trust","Y61","East of England Commissioning Region",2015-11-01,"November-2015",20,15,5,0.25,0.75,2015-11-26,612116,3.26735455371204,"below 85%"
"RM3","Salford Royal NHS Foundation Trust","Y62","North West Commissioning Region",2015-11-01,"November-2015",43,37,6,0.13953488372093,0.86046511627907,2015-11-26,301533,14.2604623706195,">= 85%"
"RMC","Bolton NHS Foundation Trust","Y62","North West Commissioning Region",2015-11-01,"November-2015",18,14,4,0.222222222222222,0.777777777777778,2015-11-26,304873,5.9040977718591,"below 85%"
"RMP","Tameside and Glossop Integrated Care NHS Foundation Trust","Y62","North West Commissioning Region",2015-11-01,"November-2015",9,9,0,0,1,2015-11-26,190809,4.71675864346021,">= 85%"
"RN3","Great Western Hospitals NHS Foundation Trust","Y58","South West Commissioning Region",2015-11-01,"November-2015",12,9,3,0.25,0.75,2015-11-26,387282,3.09851735944351,"below 85%"
"RN5","Hampshire Hospitals NHS Foundation Trust","Y59","South East Commissioning Region",2015-11-01,"November-2015",21,20,1,0.0476190476190476,0.952380952380952,2015-11-26,440874,4.76326569496046,">= 85%"
"RN7","Dartford and Gravesham NHS Trust","Y59","South East Commissioning Region",2015-11-01,"November-2015",10,9,1,0.1,0.9,2015-11-26,311774,3.20745155144432,">= 85%"
"RNA","The Dudley Group NHS Foundation Trust","Y60","Midlands Commissioning Region",2015-11-01,"November-2015",20,13,7,0.35,0.65,2015-11-26,367453,5.44287296606641,"below 85%"
"RNL","North Cumbria University Hospitals NHS Trust","Y63","North East and Yorkshire Commissioning Region",2015-11-01,"November-2015",15,10,5,0.333333333333333,0.666666666666667,2015-11-26,306437,4.89497025489742,"below 85%"
"RNQ","Kettering General Hospital NHS Foundation Trust","Y60","Midlands Commissioning Region",2015-11-01,"November-2015",12,12,0,0,1,2015-11-26,299501,4.00666441848274,">= 85%"
"RNS","Northampton General Hospital NHS Trust","Y60","Midlands Commissioning Region",2015-11-01,"November-2015",16,14,2,0.125,0.875,2015-11-26,376889,4.2452817673108,">= 85%"
"RNZ","Salisbury NHS Foundation Trust","Y58","South West Commissioning Region",2015-11-01,"November-2015",9,4,5,0.555555555555556,0.444444444444444,2015-11-26,230438,3.905605846258,"below 85%"
"RP4","Great Ormond Street Hospital For Children NHS Foundation Trust","Y56","London Commissioning Region",2015-11-01,"November-2015",0,0,0,NA,NA,2015-11-26,13614,0,NA
"RP5","Doncaster and Bassetlaw Teaching Hospitals NHS Foundation Trust","Y63","North East and Yorkshire Commissioning Region",2015-11-01,"November-2015",25,23,2,0.08,0.92,2015-11-26,431507,5.79364877047186,">= 85%"
"RPA","Medway NHS Foundation Trust","Y59","South East Commissioning Region",2015-11-01,"November-2015",29,28,1,0.0344827586206897,0.96551724137931,2015-11-26,361630,8.01924619085806,">= 85%"
"RPC","Queen Victoria Hospital NHS Foundation Trust","Y59","South East Commissioning Region",2015-11-01,"November-2015",3,2,1,0.333333333333333,0.666666666666667,2015-11-26,111553,2.68930463546476,"below 85%"
"RPY","The Royal Marsden NHS Foundation Trust","Y56","London Commissioning Region",2015-11-01,"November-2015",16,9,7,0.4375,0.5625,2015-11-26,27603,57.9647139803645,"below 85%"
"RQ3","Birmingham Women's and Children's NHS Foundation Trust","Y60","Midlands Commissioning Region",2015-11-01,"November-2015",0,0,0,NA,NA,2015-11-26,196875,0,NA
"RQ6","Royal Liverpool and Broadgreen University Hospitals NHS Trust","Y62","North West Commissioning Region",2015-11-01,"November-2015",35,29,6,0.171428571428571,0.828571428571429,2015-11-26,292212,11.9776053002615,"below 85%"
"RQ8","Mid Essex Hospital Services NHS Trust","Y61","East of England Commissioning Region",2015-11-01,"November-2015",24,16,8,0.333333333333333,0.666666666666667,2015-11-26,431539,5.56149038673214,"below 85%"
"RQM","Chelsea and Westminster Hospital NHS Foundation Trust","Y56","London Commissioning Region",2015-11-01,"November-2015",19,17,2,0.105263157894737,0.894736842105263,2015-11-26,646794,2.93756590197188,">= 85%"
"RQW","The Princess Alexandra Hospital NHS Trust","Y61","East of England Commissioning Region",2015-11-01,"November-2015",10,8,2,0.2,0.8,2015-11-26,286538,3.4899385072835,"below 85%"
"RQX","Homerton University Hospital NHS Foundation Trust","Y56","London Commissioning Region",2015-11-01,"November-2015",9,7,2,0.222222222222222,0.777777777777778,2015-11-26,249717,3.60407981835438,"below 85%"
"RR1","Heart of England NHS Foundation Trust","Y55","Midlands and East of England Commissioning Region",2015-11-01,"November-2015",32,28,4,0.125,0.875,2015-11-26,NA,NA,">= 85%"
"RR7","Gateshead Health NHS Foundation Trust","Y63","North East and Yorkshire Commissioning Region",2015-11-01,"November-2015",12,10,2,0.166666666666667,0.833333333333333,2015-11-26,184567,6.50170398825359,"below 85%"
"RR8","Leeds Teaching Hospitals NHS Trust","Y63","North East and Yorkshire Commissioning Region",2015-11-01,"November-2015",94,74,20,0.212765957446809,0.787234042553192,2015-11-26,789733,11.9027570077482,"below 85%"
"RRF","Wrightington, Wigan and Leigh NHS Foundation Trust","Y62","North West Commissioning Region",2015-11-01,"November-2015",11,9,2,0.181818181818182,0.818181818181818,2015-11-26,257238,4.27619558541118,"below 85%"
"RRJ","The Royal Orthopaedic Hospital NHS Foundation Trust","Y60","Midlands Commissioning Region",2015-11-01,"November-2015",10,6,4,0.4,0.6,2015-11-26,3691,270.929287455974,"below 85%"
"RRK","University Hospitals Birmingham NHS Foundation Trust","Y60","Midlands Commissioning Region",2015-11-01,"November-2015",70,70,0,0,1,2015-11-26,1267489,5.52273037478037,">= 85%"
"RRV","University College London Hospitals NHS Foundation Trust","Y56","London Commissioning Region",2015-11-01,"November-2015",60,55,5,0.0833333333333333,0.916666666666667,2015-11-26,446948,13.4243804648415,">= 85%"
"RT3","Royal Brompton & Harefield NHS Foundation Trust","Y56","London Commissioning Region",2015-11-01,"November-2015",103,81,22,0.213592233009709,0.786407766990291,2015-11-26,47871,215.161580079798,"below 85%"
"RTD","The Newcastle Upon Tyne Hospitals NHS Foundation Trust","Y63","North East and Yorkshire Commissioning Region",2015-11-01,"November-2015",80,69,11,0.1375,0.8625,2015-11-26,542610,14.7435543023534,">= 85%"
"RTE","Gloucestershire Hospitals NHS Foundation Trust","Y58","South West Commissioning Region",2015-11-01,"November-2015",19,18,1,0.0526315789473684,0.947368421052632,2015-11-26,582850,3.25984387063567,">= 85%"
"RTF","Northumbria Healthcare NHS Foundation Trust","Y63","North East and Yorkshire Commissioning Region",2015-11-01,"November-2015",28,21,7,0.25,0.75,2015-11-26,407825,6.86568994053822,"below 85%"
"RTG","University Hospitals of Derby and Burton NHS Foundation Trust","Y60","Midlands Commissioning Region",2015-11-01,"November-2015",48,33,15,0.3125,0.6875,2015-11-26,779796,6.15545604234954,"below 85%"
"RTH","Oxford University Hospitals NHS Foundation Trust","Y59","South East Commissioning Region",2015-11-01,"November-2015",54,52,2,0.037037037037037,0.962962962962963,2015-11-26,772661,6.98883468946925,">= 85%"
"RTK","Ashford and St Peter's Hospitals NHS Foundation Trust","Y59","South East Commissioning Region",2015-11-01,"November-2015",13,13,0,0,1,2015-11-26,279313,4.65427674329516,">= 85%"
"RTP","Surrey and Sussex Healthcare NHS Trust","Y59","South East Commissioning Region",2015-11-01,"November-2015",16,15,1,0.0625,0.9375,2015-11-26,382364,4.18449435616324,">= 85%"
"RTR","South Tees Hospitals NHS Foundation Trust","Y63","North East and Yorkshire Commissioning Region",2015-11-01,"November-2015",63,51,12,0.19047619047619,0.80952380952381,2015-11-26,453552,13.8903587681236,"below 85%"
"RTX","University Hospitals of Morecambe Bay NHS Foundation Trust","Y62","North West Commissioning Region",2015-11-01,"November-2015",14,13,1,0.0714285714285714,0.928571428571429,2015-11-26,328870,4.25700124669322,">= 85%"
"RVJ","North Bristol NHS Trust","Y58","South West Commissioning Region",2015-11-01,"November-2015",39,35,4,0.102564102564103,0.897435897435897,2015-11-26,440518,8.85321371657912,">= 85%"
"RVR","Epsom and St Helier University Hospitals NHS Trust","Y56","London Commissioning Region",2015-11-01,"November-2015",18,18,0,0,1,2015-11-26,384032,4.68710940754937,">= 85%"
"RVV","East Kent Hospitals University NHS Foundation Trust","Y59","South East Commissioning Region",2015-11-01,"November-2015",19,17,2,0.105263157894737,0.894736842105263,2015-11-26,682391,2.78432746035631,">= 85%"
"RVW","North Tees and Hartlepool NHS Foundation Trust","Y63","North East and Yorkshire Commissioning Region",2015-11-01,"November-2015",16,11,5,0.3125,0.6875,2015-11-26,301825,5.30108506584942,"below 85%"
"RVY","Southport and Ormskirk Hospital NHS Trust","Y62","North West Commissioning Region",2015-11-01,"November-2015",21,18,3,0.142857142857143,0.857142857142857,2015-11-26,191822,10.9476493832824,">= 85%"
"RW6","Pennine Acute Hospitals NHS Trust","Y62","North West Commissioning Region",2015-11-01,"November-2015",34,33,1,0.0294117647058824,0.970588235294118,2015-11-26,678855,5.00843331786611,">= 85%"
"RWA","Hull University Teaching Hospitals NHS Trust","Y63","North East and Yorkshire Commissioning Region",2015-11-01,"November-2015",52,31,21,0.403846153846154,0.596153846153846,2015-11-26,537553,9.67346475603336,"below 85%"
"RWD","United Lincolnshire Hospitals NHS Trust","Y60","Midlands Commissioning Region",2015-11-01,"November-2015",31,26,5,0.161290322580645,0.838709677419355,2015-11-26,557138,5.56415107208627,"below 85%"
"RWE","University Hospitals of Leicester NHS Trust","Y60","Midlands Commissioning Region",2015-11-01,"November-2015",80,63,17,0.2125,0.7875,2015-11-26,920732,8.68873895987106,"below 85%"
"RWF","Maidstone and Tunbridge Wells NHS Trust","Y59","South East Commissioning Region",2015-11-01,"November-2015",16,15,1,0.0625,0.9375,2015-11-26,508887,3.14411647379477,">= 85%"
"RWG","West Hertfordshire Hospitals NHS Trust","Y61","East of England Commissioning Region",2015-11-01,"November-2015",16,14,2,0.125,0.875,2015-11-26,407316,3.92815406220232,">= 85%"
"RWH","East and North Hertfordshire NHS Trust","Y61","East of England Commissioning Region",2015-11-01,"November-2015",20,17,3,0.15,0.85,2015-11-26,475363,4.20731104440186,">= 85%"
"RWJ","Stockport NHS Foundation Trust","Y62","North West Commissioning Region",2015-11-01,"November-2015",13,12,1,0.0769230769230769,0.923076923076923,2015-11-26,311182,4.17761952812181,">= 85%"
"RWP","Worcestershire Acute Hospitals NHS Trust","Y60","Midlands Commissioning Region",2015-11-01,"November-2015",26,22,4,0.153846153846154,0.846153846153846,2015-11-26,531470,4.89209174553597,"below 85%"
"RWW","Warrington and Halton Teaching Hospitals NHS Foundation Trust","Y62","North West Commissioning Region",2015-11-01,"November-2015",18,12,6,0.333333333333333,0.666666666666667,2015-11-26,270848,6.64579395085066,"below 85%"
"RWY","Calderdale and Huddersfield NHS Foundation Trust","Y63","North East and Yorkshire Commissioning Region",2015-11-01,"November-2015",13,10,3,0.230769230769231,0.769230769230769,2015-11-26,410047,3.1703682748563,"below 85%"
"RX1","Nottingham University Hospitals NHS Trust","Y60","Midlands Commissioning Region",2015-11-01,"November-2015",103,84,19,0.184466019417476,0.815533980582524,2015-11-26,834607,12.3411378049789,"below 85%"
"RXC","East Sussex Healthcare NHS Trust","Y59","South East Commissioning Region",2015-11-01,"November-2015",19,8,11,0.578947368421053,0.421052631578947,2015-11-26,364816,5.20810490767949,"below 85%"
"RXF","Mid Yorkshire Hospitals NHS Trust","Y63","North East and Yorkshire Commissioning Region",2015-11-01,"November-2015",25,21,4,0.16,0.84,2015-11-26,563536,4.43627381391783,"below 85%"
"RXH","Brighton and Sussex University Hospitals NHS Trust","Y59","South East Commissioning Region",2015-11-01,"November-2015",50,42,8,0.16,0.84,2015-11-26,536102,9.32658337405941,"below 85%"
"RXK","Sandwell and West Birmingham Hospitals NHS Trust","Y60","Midlands Commissioning Region",2015-11-01,"November-2015",16,11,5,0.3125,0.6875,2015-11-26,424663,3.76769344162312,"below 85%"
"RXL","Blackpool Teaching Hospitals NHS Foundation Trust","Y62","North West Commissioning Region",2015-11-01,"November-2015",34,33,1,0.0294117647058824,0.970588235294118,2015-11-26,309754,10.9764522814879,">= 85%"
"RXN","Lancashire Teaching Hospitals NHS Foundation Trust","Y62","North West Commissioning Region",2015-11-01,"November-2015",28,21,7,0.25,0.75,2015-11-26,415954,6.73151358082865,"below 85%"
"RXP","County Durham and Darlington NHS Foundation Trust","Y63","North East and Yorkshire Commissioning Region",2015-11-01,"November-2015",21,16,5,0.238095238095238,0.761904761904762,2015-11-26,499697,4.20254674332646,"below 85%"
"RXQ","Buckinghamshire Healthcare NHS Trust","Y59","South East Commissioning Region",2015-11-01,"November-2015",20,14,6,0.3,0.7,2015-11-26,386280,5.17759138448794,"below 85%"
"RXR","East Lancashire Hospitals NHS Trust","Y62","North West Commissioning Region",2015-11-01,"November-2015",24,21,3,0.125,0.875,2015-11-26,455260,5.27171286737249,">= 85%"
"RXW","Shrewsbury and Telford Hospital NHS Trust","Y60","Midlands Commissioning Region",2015-11-01,"November-2015",19,16,3,0.157894736842105,0.842105263157895,2015-11-26,456701,4.16027116209511,"below 85%"
"RYJ","Imperial College Healthcare NHS Trust","Y56","London Commissioning Region",2015-11-01,"November-2015",104,90,14,0.134615384615385,0.865384615384615,2015-11-26,588135,17.6830149540497,">= 85%"
"RYR","Western Sussex Hospitals NHS Foundation Trust","Y59","South East Commissioning Region",2015-11-01,"November-2015",22,17,5,0.227272727272727,0.772727272727273,2015-11-26,477022,4.61194661881423,"below 85%"
"RYV","Cambridgeshire Community Services NHS Trust","Y61","East of England Commissioning Region",2015-11-01,"November-2015",0,0,0,NA,NA,2015-11-26,NA,NA,NA
"-","England","-",NA,2015-11-01,"November-2015",3996,3350,646,0.161661661661662,0.838338338338338,2015-11-26,NA,NA,"below 85%"
"R1F","Isle of Wight NHS Trust","Y59","South East Commissioning Region",2015-10-01,"October-2015",6,5,1,0.166666666666667,0.833333333333333,2015-10-29,132704,4.52134072823728,"below 85%"
"R1H","Barts Health NHS Trust","Y56","London Commissioning Region",2015-10-01,"October-2015",97,92,5,0.0515463917525773,0.948453608247423,2015-10-29,1231581,7.87605524930963,">= 85%"
"R1K","London North West University Healthcare NHS Trust","Y56","London Commissioning Region",2015-10-01,"October-2015",35,27,8,0.228571428571429,0.771428571428571,2015-10-29,692928,5.05102983282534,"below 85%"
"RA2","Royal Surrey County Hospital NHS Foundation Trust","Y59","South East Commissioning Region",2015-10-01,"October-2015",25,24,1,0.04,0.96,2015-10-29,329354,7.59061678315733,">= 85%"
"RA3","Weston Area Health NHS Trust","Y58","South West Commissioning Region",2015-10-01,"October-2015",5,4,1,0.2,0.8,2015-10-29,111148,4.49850649584338,"below 85%"
"RA4","Yeovil District Hospital NHS Foundation Trust","Y58","South West Commissioning Region",2015-10-01,"October-2015",10,8,2,0.2,0.8,2015-10-29,176778,5.6568124992929,"below 85%"
"RA7","University Hospitals Bristol NHS Foundation Trust","Y58","South West Commissioning Region",2015-10-01,"October-2015",44,42,2,0.0454545454545455,0.954545454545455,2015-10-29,515351,8.5378703058692,">= 85%"
"RA9","Torbay and South Devon NHS Foundation Trust","Y58","South West Commissioning Region",2015-10-01,"October-2015",8,8,0,0,1,2015-10-29,276332,2.89506825123402,">= 85%"
"RAE","Bradford Teaching Hospitals NHS Foundation Trust","Y63","North East and Yorkshire Commissioning Region",2015-10-01,"October-2015",16,11,5,0.3125,0.6875,2015-10-29,424595,3.76829684758417,"below 85%"
"RAJ","Southend University Hospital NHS Foundation Trust","Y61","East of England Commissioning Region",2015-10-01,"October-2015",27,26,1,0.037037037037037,0.962962962962963,2015-10-29,311582,8.6654556424954,">= 85%"
"RAL","Royal Free London NHS Foundation Trust","Y56","London Commissioning Region",2015-10-01,"October-2015",97,71,26,0.268041237113402,0.731958762886598,2015-10-29,666436,14.5550360424707,"below 85%"
"RAN","Royal National Orthopaedic Hospital NHS Trust","Y56","London Commissioning Region",2015-10-01,"October-2015",15,15,0,0,1,2015-10-29,5864,255.798090040928,">= 85%"
"RAP","North Middlesex University Hospital NHS Trust","Y56","London Commissioning Region",2015-10-01,"October-2015",10,8,2,0.2,0.8,2015-10-29,338374,2.95530980512687,"below 85%"
"RAS","The Hillingdon Hospitals NHS Foundation Trust","Y56","London Commissioning Region",2015-10-01,"October-2015",9,9,0,0,1,2015-10-29,249319,3.60983318559757,">= 85%"
"RAX","Kingston Hospital NHS Foundation Trust","Y56","London Commissioning Region",2015-10-01,"October-2015",11,8,3,0.272727272727273,0.727272727272727,2015-10-29,317010,3.46992208447683,"below 85%"
"RBA","Taunton and Somerset NHS Foundation Trust","Y58","South West Commissioning Region",2015-10-01,"October-2015",12,10,2,0.166666666666667,0.833333333333333,2015-10-29,324469,3.69835022760264,"below 85%"
"RBD","Dorset County Hospital NHS Foundation Trust","Y58","South West Commissioning Region",2015-10-01,"October-2015",8,5,3,0.375,0.625,2015-10-29,191829,4.17038091216657,"below 85%"
"RBK","Walsall Healthcare NHS Trust","Y60","Midlands Commissioning Region",2015-10-01,"October-2015",13,12,1,0.0769230769230769,0.923076923076923,2015-10-29,258542,5.02819657927919,">= 85%"
"RBL","Wirral University Teaching Hospital NHS Foundation Trust","Y62","North West Commissioning Region",2015-10-01,"October-2015",18,18,0,0,1,2015-10-29,315354,5.70787115432181,">= 85%"
"RBN","St Helens and Knowsley Teaching Hospitals NHS Trust","Y62","North West Commissioning Region",2015-10-01,"October-2015",14,11,3,0.214285714285714,0.785714285714286,2015-10-29,362282,3.86439293147327,"below 85%"
"RBQ","Liverpool Heart and Chest Hospital NHS Foundation Trust","Y62","North West Commissioning Region",2015-10-01,"October-2015",30,29,1,0.0333333333333333,0.966666666666667,2015-10-29,30671,97.8122656581135,">= 85%"
"RBS","Alder Hey Children's NHS Foundation Trust","Y62","North West Commissioning Region",2015-10-01,"October-2015",0,0,0,NA,NA,2015-10-29,161104,0,NA
"RBT","Mid Cheshire Hospitals NHS Foundation Trust","Y62","North West Commissioning Region",2015-10-01,"October-2015",11,8,3,0.272727272727273,0.727272727272727,2015-10-29,268257,4.10054537253455,"below 85%"
"RBV","The Christie NHS Foundation Trust","Y62","North West Commissioning Region",2015-10-01,"October-2015",8,5,3,0.375,0.625,2015-10-29,38726,20.6579558952642,"below 85%"
"RBZ","Northern Devon Healthcare NHS Trust","Y58","South West Commissioning Region",2015-10-01,"October-2015",6,5,1,0.166666666666667,0.833333333333333,2015-10-29,164689,3.64323057399098,"below 85%"
"RC1","Bedford Hospital NHS Trust","Y61","East of England Commissioning Region",2015-10-01,"October-2015",11,9,2,0.181818181818182,0.818181818181818,2015-10-29,236128,4.65849031034015,"below 85%"
"RC9","Luton and Dunstable University Hospital NHS Foundation Trust","Y61","East of England Commissioning Region",2015-10-01,"October-2015",21,19,2,0.0952380952380952,0.904761904761905,2015-10-29,384323,5.46415384975658,">= 85%"
"RCB","York Teaching Hospital NHS Foundation Trust","Y63","North East and Yorkshire Commissioning Region",2015-10-01,"October-2015",19,16,3,0.157894736842105,0.842105263157895,2015-10-29,529147,3.59068463016893,"below 85%"
"RCD","Harrogate and District NHS Foundation Trust","Y63","North East and Yorkshire Commissioning Region",2015-10-01,"October-2015",8,6,2,0.25,0.75,2015-10-29,167611,4.772956428874,"below 85%"
"RCF","Airedale NHS Foundation Trust","Y63","North East and Yorkshire Commissioning Region",2015-10-01,"October-2015",7,7,0,0,1,2015-10-29,183538,3.81392409201364,">= 85%"
"RCU","Sheffield Children's NHS Foundation Trust","Y63","North East and Yorkshire Commissioning Region",2015-10-01,"October-2015",0,0,0,NA,NA,2015-10-29,128636,0,NA
"RCX","The Queen Elizabeth Hospital, King's Lynn, NHS Foundation Trust","Y61","East of England Commissioning Region",2015-10-01,"October-2015",13,9,4,0.307692307692308,0.692307692307692,2015-10-29,237336,5.47746654531972,"below 85%"
"RD1","Royal United Hospitals Bath NHS Foundation Trust","Y58","South West Commissioning Region",2015-10-01,"October-2015",13,11,2,0.153846153846154,0.846153846153846,2015-10-29,433152,3.00125591016548,"below 85%"
"RD3","Poole Hospital NHS Foundation Trust","Y58","South West Commissioning Region",2015-10-01,"October-2015",11,11,0,0,1,2015-10-29,318034,3.458749693429,">= 85%"
"RD8","Milton Keynes University Hospital NHS Foundation Trust","Y61","East of England Commissioning Region",2015-10-01,"October-2015",9,8,1,0.111111111111111,0.888888888888889,2015-10-29,298785,3.01219940760078,">= 85%"
"RDD","Basildon and Thurrock University Hospitals NHS Foundation Trust","Y61","East of England Commissioning Region",2015-10-01,"October-2015",34,31,3,0.0882352941176471,0.911764705882353,2015-10-29,393429,8.64196589473577,">= 85%"
"RDE","East Suffolk and North Essex NHS Foundation Trust","Y61","East of England Commissioning Region",2015-10-01,"October-2015",13,10,3,0.230769230769231,0.769230769230769,2015-10-29,706849,1.83914810659702,"below 85%"
"RDU","Frimley Health NHS Foundation Trust","Y59","South East Commissioning Region",2015-10-01,"October-2015",24,20,4,0.166666666666667,0.833333333333333,2015-10-29,825540,2.90718802238535,"below 85%"
"RDZ","The Royal Bournemouth and Christchurch Hospitals NHS Foundation Trust","Y58","South West Commissioning Region",2015-10-01,"October-2015",12,8,4,0.333333333333333,0.666666666666667,2015-10-29,263765,4.54950429359468,"below 85%"
"RE9","South Tyneside NHS Foundation Trust","Y54","North of England Commissioning Region",2015-10-01,"October-2015",6,5,1,0.166666666666667,0.833333333333333,2015-10-29,117734,5.09623388316034,"below 85%"
"REF","Royal Cornwall Hospitals NHS Trust","Y58","South West Commissioning Region",2015-10-01,"October-2015",15,13,2,0.133333333333333,0.866666666666667,2015-10-29,452260,3.31667624817583,">= 85%"
"REM","Liverpool University Hospitals NHS Foundation Trust","Y62","North West Commissioning Region",2015-10-01,"October-2015",23,23,0,0,1,2015-10-29,276518,8.31772253524183,">= 85%"
"REP","Liverpool Women's NHS Foundation Trust","Y62","North West Commissioning Region",2015-10-01,"October-2015",2,2,0,0,1,2015-10-29,15828,12.6358352287086,">= 85%"
"RET","The Walton Centre NHS Foundation Trust","Y62","North West Commissioning Region",2015-10-01,"October-2015",20,17,3,0.15,0.85,2015-10-29,17732,112.790435371081,">= 85%"
"RF4","Barking, Havering and Redbridge University Hospitals NHS Trust","Y56","London Commissioning Region",2015-10-01,"October-2015",40,33,7,0.175,0.825,2015-10-29,604029,6.62219860304721,"below 85%"
"RFF","Barnsley Hospital NHS Foundation Trust","Y63","North East and Yorkshire Commissioning Region",2015-10-01,"October-2015",11,10,1,0.0909090909090909,0.909090909090909,2015-10-29,227127,4.84310539918196,">= 85%"
"RFR","The Rotherham NHS Foundation Trust","Y63","North East and Yorkshire Commissioning Region",2015-10-01,"October-2015",13,11,2,0.153846153846154,0.846153846153846,2015-10-29,212908,6.10592368534766,"below 85%"
"RFS","Chesterfield Royal Hospital NHS Foundation Trust","Y60","Midlands Commissioning Region",2015-10-01,"October-2015",15,13,2,0.133333333333333,0.866666666666667,2015-10-29,267535,5.60674304296634,">= 85%"
"RGM","Royal Papworth Hospital NHS Foundation Trust","Y61","East of England Commissioning Region",2015-10-01,"October-2015",39,33,6,0.153846153846154,0.846153846153846,2015-10-29,21467,181.674197605627,"below 85%"
"RGN","North West Anglia NHS Foundation Trust","Y61","East of England Commissioning Region",2015-10-01,"October-2015",13,5,8,0.615384615384615,0.384615384615385,2015-10-29,531204,2.44727072838307,"below 85%"
"RGP","James Paget University Hospitals NHS Foundation Trust","Y61","East of England Commissioning Region",2015-10-01,"October-2015",12,9,3,0.25,0.75,2015-10-29,207602,5.78029113399678,"below 85%"
"RGQ","Ipswich Hospital NHS Trust","Y55","Midlands and East of England Commissioning Region",2015-10-01,"October-2015",14,10,4,0.285714285714286,0.714285714285714,2015-10-29,NA,NA,"below 85%"
"RGR","West Suffolk NHS Foundation Trust","Y61","East of England Commissioning Region",2015-10-01,"October-2015",9,8,1,0.111111111111111,0.888888888888889,2015-10-29,268025,3.35789571868296,">= 85%"
"RGT","Cambridge University Hospitals NHS Foundation Trust","Y61","East of England Commissioning Region",2015-10-01,"October-2015",66,52,14,0.212121212121212,0.787878787878788,2015-10-29,526081,12.5455965906391,"below 85%"
