"Code","Name","Date","adult_beds_open","adult_beds_available","adult_beds_occupied","Occupied_rate","Emergency_catchment_pop_2017","cc_beds_per_100000"
"RWW","Warrington and Halton Hospitals NHS Foundation Trust",2019-12-27,18,3,15,0.833333333333333,275081,6.5435271792672
"RWW","Warrington and Halton Hospitals NHS Foundation Trust",2019-12-28,18,2,16,0.888888888888889,275081,6.5435271792672
"RWW","Warrington and Halton Hospitals NHS Foundation Trust",2019-12-29,18,0,18,1,275081,6.5435271792672
"RWW","Warrington and Halton Hospitals NHS Foundation Trust",2019-12-30,18,0,18,1,275081,6.5435271792672
"RWW","Warrington and Halton Hospitals NHS Foundation Trust",2019-12-31,18,2,16,0.888888888888889,275081,6.5435271792672
"RWW","Warrington and Halton Hospitals NHS Foundation Trust",2020-01-01,18,3,15,0.833333333333333,275081,6.5435271792672
"RWW","Warrington and Halton Hospitals NHS Foundation Trust",2020-01-02,18,1,17,0.944444444444444,275081,6.5435271792672
"RWW","Warrington and Halton Hospitals NHS Foundation Trust",2020-01-03,18,4,14,0.777777777777778,275081,6.5435271792672
"RWW","Warrington and Halton Hospitals NHS Foundation Trust",2020-01-04,18,4,14,0.777777777777778,275081,6.5435271792672
"RWW","Warrington and Halton Hospitals NHS Foundation Trust",2020-01-05,18,0,18,1,275081,6.5435271792672
"RWW","Warrington and Halton Hospitals NHS Foundation Trust",2020-01-06,18,0,18,1,275081,6.5435271792672
"RWW","Warrington and Halton Hospitals NHS Foundation Trust",2020-01-07,18,0,18,1,275081,6.5435271792672
"RWW","Warrington and Halton Hospitals NHS Foundation Trust",2020-01-08,18,0,18,1,275081,6.5435271792672
"RWW","Warrington and Halton Hospitals NHS Foundation Trust",2020-01-09,18,0,18,1,275081,6.5435271792672
"RWW","Warrington and Halton Hospitals NHS Foundation Trust",2020-01-10,18,0,18,1,275081,6.5435271792672
"RWW","Warrington and Halton Hospitals NHS Foundation Trust",2020-01-11,18,0,18,1,275081,6.5435271792672
"RWW","Warrington and Halton Hospitals NHS Foundation Trust",2020-01-12,18,0,18,1,275081,6.5435271792672
"RWW","Warrington and Halton Hospitals NHS Foundation Trust",2020-01-13,18,0,18,1,275081,6.5435271792672
"RWW","Warrington and Halton Hospitals NHS Foundation Trust",2020-01-14,18,0,18,1,275081,6.5435271792672
"RWW","Warrington and Halton Hospitals NHS Foundation Trust",2020-01-15,18,0,18,1,275081,6.5435271792672
"RWW","Warrington and Halton Hospitals NHS Foundation Trust",2020-01-16,18,0,18,1,275081,6.5435271792672
"RWW","Warrington and Halton Hospitals NHS Foundation Trust",2020-01-17,18,0,18,1,275081,6.5435271792672
"RWW","Warrington and Halton Hospitals NHS Foundation Trust",2020-01-18,18,0,18,1,275081,6.5435271792672
"RWW","Warrington and Halton Hospitals NHS Foundation Trust",2020-01-19,18,2,16,0.888888888888889,275081,6.5435271792672
"RWW","Warrington and Halton Hospitals NHS Foundation Trust",2020-01-20,18,1,17,0.944444444444444,275081,6.5435271792672
"RWW","Warrington and Halton Hospitals NHS Foundation Trust",2020-01-21,18,6,12,0.666666666666667,275081,6.5435271792672
"RWW","Warrington and Halton Hospitals NHS Foundation Trust",2020-01-22,18,6,12,0.666666666666667,275081,6.5435271792672
"RWW","Warrington and Halton Hospitals NHS Foundation Trust",2020-01-23,18,2,16,0.888888888888889,275081,6.5435271792672
"RWW","Warrington and Halton Hospitals NHS Foundation Trust",2020-01-24,18,4,14,0.777777777777778,275081,6.5435271792672
"RWW","Warrington and Halton Hospitals NHS Foundation Trust",2020-01-25,18,5,13,0.722222222222222,275081,6.5435271792672
"RWW","Warrington and Halton Hospitals NHS Foundation Trust",2020-01-26,18,3,15,0.833333333333333,275081,6.5435271792672
"RWW","Warrington and Halton Hospitals NHS Foundation Trust",2020-01-27,18,2,16,0.888888888888889,275081,6.5435271792672
"RWW","Warrington and Halton Hospitals NHS Foundation Trust",2020-01-28,18,3,15,0.833333333333333,275081,6.5435271792672
"RWW","Warrington and Halton Hospitals NHS Foundation Trust",2020-01-29,18,3,15,0.833333333333333,275081,6.5435271792672
"RWW","Warrington and Halton Hospitals NHS Foundation Trust",2020-01-30,18,2,16,0.888888888888889,275081,6.5435271792672
"RWW","Warrington and Halton Hospitals NHS Foundation Trust",2020-01-31,18,0,18,1,275081,6.5435271792672
"RWW","Warrington and Halton Hospitals NHS Foundation Trust",2020-02-01,18,1,17,0.944444444444444,275081,6.5435271792672
"RWW","Warrington and Halton Hospitals NHS Foundation Trust",2020-02-02,18,1,17,0.944444444444444,275081,6.5435271792672
"RWW","Warrington and Halton Hospitals NHS Foundation Trust",2020-02-03,18,0,18,1,275081,6.5435271792672
"RWW","Warrington and Halton Hospitals NHS Foundation Trust",2020-02-04,18,0,18,1,275081,6.5435271792672
"RWW","Warrington and Halton Hospitals NHS Foundation Trust",2020-02-05,18,0,18,1,275081,6.5435271792672
"RWW","Warrington and Halton Hospitals NHS Foundation Trust",2020-02-06,18,3,15,0.833333333333333,275081,6.5435271792672
"RWW","Warrington and Halton Hospitals NHS Foundation Trust",2020-02-07,18,0,18,1,275081,6.5435271792672
"RWW","Warrington and Halton Hospitals NHS Foundation Trust",2020-02-08,18,0,18,1,275081,6.5435271792672
"RWW","Warrington and Halton Hospitals NHS Foundation Trust",2020-02-09,18,2,16,0.888888888888889,275081,6.5435271792672
"RWW","Warrington and Halton Hospitals NHS Foundation Trust",2020-02-10,18,1,17,0.944444444444444,275081,6.5435271792672
"RWW","Warrington and Halton Hospitals NHS Foundation Trust",2020-02-11,18,4,14,0.777777777777778,275081,6.5435271792672
"RWW","Warrington and Halton Hospitals NHS Foundation Trust",2020-02-12,18,4,14,0.777777777777778,275081,6.5435271792672
"RWW","Warrington and Halton Hospitals NHS Foundation Trust",2020-02-13,18,2,16,0.888888888888889,275081,6.5435271792672
"RWW","Warrington and Halton Hospitals NHS Foundation Trust",2020-02-14,18,2,16,0.888888888888889,275081,6.5435271792672
"RWW","Warrington and Halton Hospitals NHS Foundation Trust",2020-02-15,18,2,16,0.888888888888889,275081,6.5435271792672
"RWW","Warrington and Halton Hospitals NHS Foundation Trust",2020-02-16,18,3,15,0.833333333333333,275081,6.5435271792672
"RWW","Warrington and Halton Hospitals NHS Foundation Trust",2020-02-17,18,0,18,1,275081,6.5435271792672
"RWW","Warrington and Halton Hospitals NHS Foundation Trust",2020-02-18,18,0,18,1,275081,6.5435271792672
"RWW","Warrington and Halton Hospitals NHS Foundation Trust",2020-02-19,18,1,17,0.944444444444444,275081,6.5435271792672
"RWW","Warrington and Halton Hospitals NHS Foundation Trust",2020-02-20,18,1,17,0.944444444444444,275081,6.5435271792672
"RWW","Warrington and Halton Hospitals NHS Foundation Trust",2020-02-21,18,5,13,0.722222222222222,275081,6.5435271792672
"RWW","Warrington and Halton Hospitals NHS Foundation Trust",2020-02-22,18,5,13,0.722222222222222,275081,6.5435271792672
"RWW","Warrington and Halton Hospitals NHS Foundation Trust",2020-02-23,18,2,16,0.888888888888889,275081,6.5435271792672
"RWW","Warrington and Halton Hospitals NHS Foundation Trust",2020-02-24,18,1,17,0.944444444444444,275081,6.5435271792672
"RWW","Warrington and Halton Hospitals NHS Foundation Trust",2020-02-25,18,0,18,1,275081,6.5435271792672
"RWW","Warrington and Halton Hospitals NHS Foundation Trust",2020-02-26,18,1,17,0.944444444444444,275081,6.5435271792672
"RWW","Warrington and Halton Hospitals NHS Foundation Trust",2020-02-27,18,3,15,0.833333333333333,275081,6.5435271792672
"RWW","Warrington and Halton Hospitals NHS Foundation Trust",2020-02-28,18,5,13,0.722222222222222,275081,6.5435271792672
"RWW","Warrington and Halton Hospitals NHS Foundation Trust",2020-02-29,18,5,13,0.722222222222222,275081,6.5435271792672
"RWW","Warrington and Halton Hospitals NHS Foundation Trust",2020-03-01,18,0,18,1,275081,6.5435271792672
"RXL","Blackpool Teaching Hospitals NHS Foundation Trust",2019-12-02,34,6,28,0.823529411764706,310144,10.9626496079241
"RXL","Blackpool Teaching Hospitals NHS Foundation Trust",2019-12-03,34,9,25,0.735294117647059,310144,10.9626496079241
"RXL","Blackpool Teaching Hospitals NHS Foundation Trust",2019-12-04,34,7,27,0.794117647058823,310144,10.9626496079241
"RXL","Blackpool Teaching Hospitals NHS Foundation Trust",2019-12-05,34,3,31,0.911764705882353,310144,10.9626496079241
"RXL","Blackpool Teaching Hospitals NHS Foundation Trust",2019-12-06,34,5,29,0.852941176470588,310144,10.9626496079241
"RXL","Blackpool Teaching Hospitals NHS Foundation Trust",2019-12-07,34,8,26,0.764705882352941,310144,10.9626496079241
"RXL","Blackpool Teaching Hospitals NHS Foundation Trust",2019-12-08,34,11,23,0.676470588235294,310144,10.9626496079241
"RXL","Blackpool Teaching Hospitals NHS Foundation Trust",2019-12-09,34,8,26,0.764705882352941,310144,10.9626496079241
"RXL","Blackpool Teaching Hospitals NHS Foundation Trust",2019-12-10,34,5,29,0.852941176470588,310144,10.9626496079241
"RXL","Blackpool Teaching Hospitals NHS Foundation Trust",2019-12-11,34,3,31,0.911764705882353,310144,10.9626496079241
"RXL","Blackpool Teaching Hospitals NHS Foundation Trust",2019-12-12,34,5,29,0.852941176470588,310144,10.9626496079241
"RXL","Blackpool Teaching Hospitals NHS Foundation Trust",2019-12-13,34,10,24,0.705882352941177,310144,10.9626496079241
"RXL","Blackpool Teaching Hospitals NHS Foundation Trust",2019-12-14,34,13,21,0.617647058823529,310144,10.9626496079241
"RXL","Blackpool Teaching Hospitals NHS Foundation Trust",2019-12-15,34,12,22,0.647058823529412,310144,10.9626496079241
"RXL","Blackpool Teaching Hospitals NHS Foundation Trust",2019-12-16,34,6,28,0.823529411764706,310144,10.9626496079241
"RXL","Blackpool Teaching Hospitals NHS Foundation Trust",2019-12-17,34,4,30,0.882352941176471,310144,10.9626496079241
"RXL","Blackpool Teaching Hospitals NHS Foundation Trust",2019-12-18,34,5,29,0.852941176470588,310144,10.9626496079241
"RXL","Blackpool Teaching Hospitals NHS Foundation Trust",2019-12-19,34,3,31,0.911764705882353,310144,10.9626496079241
"RXL","Blackpool Teaching Hospitals NHS Foundation Trust",2019-12-20,34,4,30,0.882352941176471,310144,10.9626496079241
"RXL","Blackpool Teaching Hospitals NHS Foundation Trust",2019-12-21,34,9,25,0.735294117647059,310144,10.9626496079241
"RXL","Blackpool Teaching Hospitals NHS Foundation Trust",2019-12-22,34,12,22,0.647058823529412,310144,10.9626496079241
"RXL","Blackpool Teaching Hospitals NHS Foundation Trust",2019-12-23,34,10,24,0.705882352941177,310144,10.9626496079241
"RXL","Blackpool Teaching Hospitals NHS Foundation Trust",2019-12-24,34,12,22,0.647058823529412,310144,10.9626496079241
"RXL","Blackpool Teaching Hospitals NHS Foundation Trust",2019-12-25,34,10,24,0.705882352941177,310144,10.9626496079241
"RXL","Blackpool Teaching Hospitals NHS Foundation Trust",2019-12-26,34,14,20,0.588235294117647,310144,10.9626496079241
"RXL","Blackpool Teaching Hospitals NHS Foundation Trust",2019-12-27,34,10,24,0.705882352941177,310144,10.9626496079241
"RXL","Blackpool Teaching Hospitals NHS Foundation Trust",2019-12-28,34,12,22,0.647058823529412,310144,10.9626496079241
"RXL","Blackpool Teaching Hospitals NHS Foundation Trust",2019-12-29,34,10,24,0.705882352941177,310144,10.9626496079241
"RXL","Blackpool Teaching Hospitals NHS Foundation Trust",2019-12-30,34,8,26,0.764705882352941,310144,10.9626496079241
"RXL","Blackpool Teaching Hospitals NHS Foundation Trust",2019-12-31,34,7,27,0.794117647058823,310144,10.9626496079241
"RXL","Blackpool Teaching Hospitals NHS Foundation Trust",2020-01-01,34,5,29,0.852941176470588,310144,10.9626496079241
"RXL","Blackpool Teaching Hospitals NHS Foundation Trust",2020-01-02,34,2,32,0.941176470588235,310144,10.9626496079241
"RXL","Blackpool Teaching Hospitals NHS Foundation Trust",2020-01-03,34,3,31,0.911764705882353,310144,10.9626496079241
"RXL","Blackpool Teaching Hospitals NHS Foundation Trust",2020-01-04,34,2,32,0.941176470588235,310144,10.9626496079241
"RXL","Blackpool Teaching Hospitals NHS Foundation Trust",2020-01-05,34,7,27,0.794117647058823,310144,10.9626496079241
"RXL","Blackpool Teaching Hospitals NHS Foundation Trust",2020-01-06,34,7,27,0.794117647058823,310144,10.9626496079241
"RXL","Blackpool Teaching Hospitals NHS Foundation Trust",2020-01-07,34,8,26,0.764705882352941,310144,10.9626496079241
"RXL","Blackpool Teaching Hospitals NHS Foundation Trust",2020-01-08,34,6,28,0.823529411764706,310144,10.9626496079241
"RXL","Blackpool Teaching Hospitals NHS Foundation Trust",2020-01-09,34,3,31,0.911764705882353,310144,10.9626496079241
"RXL","Blackpool Teaching Hospitals NHS Foundation Trust",2020-01-10,34,4,30,0.882352941176471,310144,10.9626496079241
"RXL","Blackpool Teaching Hospitals NHS Foundation Trust",2020-01-11,34,5,29,0.852941176470588,310144,10.9626496079241
"RXL","Blackpool Teaching Hospitals NHS Foundation Trust",2020-01-12,34,6,28,0.823529411764706,310144,10.9626496079241
"RXL","Blackpool Teaching Hospitals NHS Foundation Trust",2020-01-13,34,3,31,0.911764705882353,310144,10.9626496079241
"RXL","Blackpool Teaching Hospitals NHS Foundation Trust",2020-01-14,34,4,30,0.882352941176471,310144,10.9626496079241
"RXL","Blackpool Teaching Hospitals NHS Foundation Trust",2020-01-15,34,6,28,0.823529411764706,310144,10.9626496079241
"RXL","Blackpool Teaching Hospitals NHS Foundation Trust",2020-01-16,34,7,27,0.794117647058823,310144,10.9626496079241
"RXL","Blackpool Teaching Hospitals NHS Foundation Trust",2020-01-17,34,4,30,0.882352941176471,310144,10.9626496079241
"RXL","Blackpool Teaching Hospitals NHS Foundation Trust",2020-01-18,34,9,25,0.735294117647059,310144,10.9626496079241
"RXL","Blackpool Teaching Hospitals NHS Foundation Trust",2020-01-19,34,14,20,0.588235294117647,310144,10.9626496079241
"RXL","Blackpool Teaching Hospitals NHS Foundation Trust",2020-01-20,34,7,27,0.794117647058823,310144,10.9626496079241
"RXL","Blackpool Teaching Hospitals NHS Foundation Trust",2020-01-21,34,7,27,0.794117647058823,310144,10.9626496079241
"RXL","Blackpool Teaching Hospitals NHS Foundation Trust",2020-01-22,34,4,30,0.882352941176471,310144,10.9626496079241
"RXL","Blackpool Teaching Hospitals NHS Foundation Trust",2020-01-23,34,3,31,0.911764705882353,310144,10.9626496079241
"RXL","Blackpool Teaching Hospitals NHS Foundation Trust",2020-01-24,34,8,26,0.764705882352941,310144,10.9626496079241
"RXL","Blackpool Teaching Hospitals NHS Foundation Trust",2020-01-25,34,15,19,0.558823529411765,310144,10.9626496079241
"RXL","Blackpool Teaching Hospitals NHS Foundation Trust",2020-01-26,34,10,24,0.705882352941177,310144,10.9626496079241
"RXL","Blackpool Teaching Hospitals NHS Foundation Trust",2020-01-27,34,6,28,0.823529411764706,310144,10.9626496079241
"RXL","Blackpool Teaching Hospitals NHS Foundation Trust",2020-01-28,34,9,25,0.735294117647059,310144,10.9626496079241
"RXL","Blackpool Teaching Hospitals NHS Foundation Trust",2020-01-29,34,4,30,0.882352941176471,310144,10.9626496079241
"RXL","Blackpool Teaching Hospitals NHS Foundation Trust",2020-01-30,34,3,31,0.911764705882353,310144,10.9626496079241
"RXL","Blackpool Teaching Hospitals NHS Foundation Trust",2020-01-31,34,8,26,0.764705882352941,310144,10.9626496079241
"RXL","Blackpool Teaching Hospitals NHS Foundation Trust",2020-02-01,34,14,20,0.588235294117647,310144,10.9626496079241
"RXL","Blackpool Teaching Hospitals NHS Foundation Trust",2020-02-02,34,12,22,0.647058823529412,310144,10.9626496079241
"RXL","Blackpool Teaching Hospitals NHS Foundation Trust",2020-02-03,34,5,29,0.852941176470588,310144,10.9626496079241
"RXL","Blackpool Teaching Hospitals NHS Foundation Trust",2020-02-04,34,6,28,0.823529411764706,310144,10.9626496079241
"RXL","Blackpool Teaching Hospitals NHS Foundation Trust",2020-02-05,34,5,29,0.852941176470588,310144,10.9626496079241
"RXL","Blackpool Teaching Hospitals NHS Foundation Trust",2020-02-06,34,7,27,0.794117647058823,310144,10.9626496079241
"RXL","Blackpool Teaching Hospitals NHS Foundation Trust",2020-02-07,34,7,27,0.794117647058823,310144,10.9626496079241
"RXL","Blackpool Teaching Hospitals NHS Foundation Trust",2020-02-08,34,9,25,0.735294117647059,310144,10.9626496079241
"RXL","Blackpool Teaching Hospitals NHS Foundation Trust",2020-02-09,34,13,21,0.617647058823529,310144,10.9626496079241
"RXL","Blackpool Teaching Hospitals NHS Foundation Trust",2020-02-10,34,10,24,0.705882352941177,310144,10.9626496079241
"RXL","Blackpool Teaching Hospitals NHS Foundation Trust",2020-02-11,34,11,23,0.676470588235294,310144,10.9626496079241
"RXL","Blackpool Teaching Hospitals NHS Foundation Trust",2020-02-12,34,7,27,0.794117647058823,310144,10.9626496079241
"RXL","Blackpool Teaching Hospitals NHS Foundation Trust",2020-02-13,34,7,27,0.794117647058823,310144,10.9626496079241
"RXL","Blackpool Teaching Hospitals NHS Foundation Trust",2020-02-14,34,9,25,0.735294117647059,310144,10.9626496079241
"RXL","Blackpool Teaching Hospitals NHS Foundation Trust",2020-02-15,34,11,23,0.676470588235294,310144,10.9626496079241
"RXL","Blackpool Teaching Hospitals NHS Foundation Trust",2020-02-16,34,10,24,0.705882352941177,310144,10.9626496079241
"RXL","Blackpool Teaching Hospitals NHS Foundation Trust",2020-02-17,34,6,28,0.823529411764706,310144,10.9626496079241
"RXL","Blackpool Teaching Hospitals NHS Foundation Trust",2020-02-18,34,5,29,0.852941176470588,310144,10.9626496079241
"RXL","Blackpool Teaching Hospitals NHS Foundation Trust",2020-02-19,34,2,32,0.941176470588235,310144,10.9626496079241
"RXL","Blackpool Teaching Hospitals NHS Foundation Trust",2020-02-20,34,2,32,0.941176470588235,310144,10.9626496079241
"RXL","Blackpool Teaching Hospitals NHS Foundation Trust",2020-02-21,34,4,30,0.882352941176471,310144,10.9626496079241
"RXL","Blackpool Teaching Hospitals NHS Foundation Trust",2020-02-22,34,8,26,0.764705882352941,310144,10.9626496079241
"RXL","Blackpool Teaching Hospitals NHS Foundation Trust",2020-02-23,34,10,24,0.705882352941177,310144,10.9626496079241
"RXL","Blackpool Teaching Hospitals NHS Foundation Trust",2020-02-24,34,5,29,0.852941176470588,310144,10.9626496079241
"RXL","Blackpool Teaching Hospitals NHS Foundation Trust",2020-02-25,34,2,32,0.941176470588235,310144,10.9626496079241
"RXL","Blackpool Teaching Hospitals NHS Foundation Trust",2020-02-26,34,1,33,0.970588235294118,310144,10.9626496079241
"RXL","Blackpool Teaching Hospitals NHS Foundation Trust",2020-02-27,34,3,31,0.911764705882353,310144,10.9626496079241
"RXL","Blackpool Teaching Hospitals NHS Foundation Trust",2020-02-28,34,4,30,0.882352941176471,310144,10.9626496079241
"RXL","Blackpool Teaching Hospitals NHS Foundation Trust",2020-02-29,34,4,30,0.882352941176471,310144,10.9626496079241
"RXL","Blackpool Teaching Hospitals NHS Foundation Trust",2020-03-01,34,5,29,0.852941176470588,310144,10.9626496079241
"RXN","Lancashire Teaching Hospitals NHS Foundation Trust",2019-12-02,31,3,28,0.903225806451613,418367,7.40976224224186
"RXN","Lancashire Teaching Hospitals NHS Foundation Trust",2019-12-03,31,6,25,0.806451612903226,418367,7.40976224224186
"RXN","Lancashire Teaching Hospitals NHS Foundation Trust",2019-12-04,31,2,29,0.935483870967742,418367,7.40976224224186
"RXN","Lancashire Teaching Hospitals NHS Foundation Trust",2019-12-05,31,5,26,0.838709677419355,418367,7.40976224224186
"RXN","Lancashire Teaching Hospitals NHS Foundation Trust",2019-12-06,31,4,27,0.870967741935484,418367,7.40976224224186
"RXN","Lancashire Teaching Hospitals NHS Foundation Trust",2019-12-07,31,4,27,0.870967741935484,418367,7.40976224224186
"RXN","Lancashire Teaching Hospitals NHS Foundation Trust",2019-12-08,31,3,28,0.903225806451613,418367,7.40976224224186
"RXN","Lancashire Teaching Hospitals NHS Foundation Trust",2019-12-09,31,3,28,0.903225806451613,418367,7.40976224224186
"RXN","Lancashire Teaching Hospitals NHS Foundation Trust",2019-12-10,31,3,28,0.903225806451613,418367,7.40976224224186
"RXN","Lancashire Teaching Hospitals NHS Foundation Trust",2019-12-11,31,3,28,0.903225806451613,418367,7.40976224224186
"RXN","Lancashire Teaching Hospitals NHS Foundation Trust",2019-12-12,31,3,28,0.903225806451613,418367,7.40976224224186
"RXN","Lancashire Teaching Hospitals NHS Foundation Trust",2019-12-13,31,3,28,0.903225806451613,418367,7.40976224224186
"RXN","Lancashire Teaching Hospitals NHS Foundation Trust",2019-12-14,31,4,27,0.870967741935484,418367,7.40976224224186
"RXN","Lancashire Teaching Hospitals NHS Foundation Trust",2019-12-15,31,5,26,0.838709677419355,418367,7.40976224224186
"RXN","Lancashire Teaching Hospitals NHS Foundation Trust",2019-12-16,31,4,27,0.870967741935484,418367,7.40976224224186
"RXN","Lancashire Teaching Hospitals NHS Foundation Trust",2019-12-17,31,4,27,0.870967741935484,418367,7.40976224224186
"RXN","Lancashire Teaching Hospitals NHS Foundation Trust",2019-12-18,31,5,26,0.838709677419355,418367,7.40976224224186
"RXN","Lancashire Teaching Hospitals NHS Foundation Trust",2019-12-19,31,5,26,0.838709677419355,418367,7.40976224224186
"RXN","Lancashire Teaching Hospitals NHS Foundation Trust",2019-12-20,31,5,26,0.838709677419355,418367,7.40976224224186
"RXN","Lancashire Teaching Hospitals NHS Foundation Trust",2019-12-21,31,3,28,0.903225806451613,418367,7.40976224224186
"RXN","Lancashire Teaching Hospitals NHS Foundation Trust",2019-12-22,31,4,27,0.870967741935484,418367,7.40976224224186
"RXN","Lancashire Teaching Hospitals NHS Foundation Trust",2019-12-23,31,3,28,0.903225806451613,418367,7.40976224224186
"RXN","Lancashire Teaching Hospitals NHS Foundation Trust",2019-12-24,31,2,29,0.935483870967742,418367,7.40976224224186
"RXN","Lancashire Teaching Hospitals NHS Foundation Trust",2019-12-25,31,2,29,0.935483870967742,418367,7.40976224224186
"RXN","Lancashire Teaching Hospitals NHS Foundation Trust",2019-12-26,31,4,27,0.870967741935484,418367,7.40976224224186
"RXN","Lancashire Teaching Hospitals NHS Foundation Trust",2019-12-27,31,4,27,0.870967741935484,418367,7.40976224224186
"RXN","Lancashire Teaching Hospitals NHS Foundation Trust",2019-12-28,31,0,31,1,418367,7.40976224224186
"RXN","Lancashire Teaching Hospitals NHS Foundation Trust",2019-12-29,31,4,27,0.870967741935484,418367,7.40976224224186
"RXN","Lancashire Teaching Hospitals NHS Foundation Trust",2019-12-30,31,4,27,0.870967741935484,418367,7.40976224224186
"RXN","Lancashire Teaching Hospitals NHS Foundation Trust",2019-12-31,31,4,27,0.870967741935484,418367,7.40976224224186
"RXN","Lancashire Teaching Hospitals NHS Foundation Trust",2020-01-01,31,4,27,0.870967741935484,418367,7.40976224224186
"RXN","Lancashire Teaching Hospitals NHS Foundation Trust",2020-01-02,31,3,28,0.903225806451613,418367,7.40976224224186
"RXN","Lancashire Teaching Hospitals NHS Foundation Trust",2020-01-03,31,4,27,0.870967741935484,418367,7.40976224224186
"RXN","Lancashire Teaching Hospitals NHS Foundation Trust",2020-01-04,31,4,27,0.870967741935484,418367,7.40976224224186
"RXN","Lancashire Teaching Hospitals NHS Foundation Trust",2020-01-05,31,3,28,0.903225806451613,418367,7.40976224224186
"RXN","Lancashire Teaching Hospitals NHS Foundation Trust",2020-01-06,31,3,28,0.903225806451613,418367,7.40976224224186
"RXN","Lancashire Teaching Hospitals NHS Foundation Trust",2020-01-07,31,2,29,0.935483870967742,418367,7.40976224224186
"RXN","Lancashire Teaching Hospitals NHS Foundation Trust",2020-01-08,31,3,28,0.903225806451613,418367,7.40976224224186
"RXN","Lancashire Teaching Hospitals NHS Foundation Trust",2020-01-09,31,3,28,0.903225806451613,418367,7.40976224224186
"RXN","Lancashire Teaching Hospitals NHS Foundation Trust",2020-01-10,31,4,27,0.870967741935484,418367,7.40976224224186
"RXN","Lancashire Teaching Hospitals NHS Foundation Trust",2020-01-11,31,4,27,0.870967741935484,418367,7.40976224224186
"RXN","Lancashire Teaching Hospitals NHS Foundation Trust",2020-01-12,31,5,26,0.838709677419355,418367,7.40976224224186
"RXN","Lancashire Teaching Hospitals NHS Foundation Trust",2020-01-13,31,0,31,1,418367,7.40976224224186
"RXN","Lancashire Teaching Hospitals NHS Foundation Trust",2020-01-14,31,6,25,0.806451612903226,418367,7.40976224224186
"RXN","Lancashire Teaching Hospitals NHS Foundation Trust",2020-01-15,31,6,25,0.806451612903226,418367,7.40976224224186
"RXN","Lancashire Teaching Hospitals NHS Foundation Trust",2020-01-16,31,7,24,0.774193548387097,418367,7.40976224224186
"RXN","Lancashire Teaching Hospitals NHS Foundation Trust",2020-01-17,31,3,28,0.903225806451613,418367,7.40976224224186
"RXN","Lancashire Teaching Hospitals NHS Foundation Trust",2020-01-18,31,5,26,0.838709677419355,418367,7.40976224224186
"RXN","Lancashire Teaching Hospitals NHS Foundation Trust",2020-01-19,31,5,26,0.838709677419355,418367,7.40976224224186
"RXN","Lancashire Teaching Hospitals NHS Foundation Trust",2020-01-20,31,4,27,0.870967741935484,418367,7.40976224224186
"RXN","Lancashire Teaching Hospitals NHS Foundation Trust",2020-01-21,31,4,27,0.870967741935484,418367,7.40976224224186
"RXN","Lancashire Teaching Hospitals NHS Foundation Trust",2020-01-22,31,6,25,0.806451612903226,418367,7.40976224224186
"RXN","Lancashire Teaching Hospitals NHS Foundation Trust",2020-01-23,31,1,30,0.967741935483871,418367,7.40976224224186
"RXN","Lancashire Teaching Hospitals NHS Foundation Trust",2020-01-24,31,4,27,0.870967741935484,418367,7.40976224224186
"RXN","Lancashire Teaching Hospitals NHS Foundation Trust",2020-01-25,31,6,25,0.806451612903226,418367,7.40976224224186
"RXN","Lancashire Teaching Hospitals NHS Foundation Trust",2020-01-26,31,4,27,0.870967741935484,418367,7.40976224224186
"RXN","Lancashire Teaching Hospitals NHS Foundation Trust",2020-01-27,31,4,27,0.870967741935484,418367,7.40976224224186
"RXN","Lancashire Teaching Hospitals NHS Foundation Trust",2020-01-28,31,2,29,0.935483870967742,418367,7.40976224224186
"RXN","Lancashire Teaching Hospitals NHS Foundation Trust",2020-01-29,31,2,29,0.935483870967742,418367,7.40976224224186
"RXN","Lancashire Teaching Hospitals NHS Foundation Trust",2020-01-30,31,4,27,0.870967741935484,418367,7.40976224224186
"RXN","Lancashire Teaching Hospitals NHS Foundation Trust",2020-01-31,31,1,30,0.967741935483871,418367,7.40976224224186
"RXN","Lancashire Teaching Hospitals NHS Foundation Trust",2020-02-01,31,5,26,0.838709677419355,418367,7.40976224224186
"RXN","Lancashire Teaching Hospitals NHS Foundation Trust",2020-02-02,31,3,28,0.903225806451613,418367,7.40976224224186
"RXN","Lancashire Teaching Hospitals NHS Foundation Trust",2020-02-03,31,0,31,1,418367,7.40976224224186
"RXN","Lancashire Teaching Hospitals NHS Foundation Trust",2020-02-04,31,0,31,1,418367,7.40976224224186
"RXN","Lancashire Teaching Hospitals NHS Foundation Trust",2020-02-05,31,3,28,0.903225806451613,418367,7.40976224224186
"RXN","Lancashire Teaching Hospitals NHS Foundation Trust",2020-02-06,31,3,28,0.903225806451613,418367,7.40976224224186
"RXN","Lancashire Teaching Hospitals NHS Foundation Trust",2020-02-07,31,3,28,0.903225806451613,418367,7.40976224224186
"RXN","Lancashire Teaching Hospitals NHS Foundation Trust",2020-02-08,31,4,27,0.870967741935484,418367,7.40976224224186
"RXN","Lancashire Teaching Hospitals NHS Foundation Trust",2020-02-09,31,3,28,0.903225806451613,418367,7.40976224224186
"RXN","Lancashire Teaching Hospitals NHS Foundation Trust",2020-02-10,31,7,24,0.774193548387097,418367,7.40976224224186
